Time,speed,steering_angle,wheel_speed_front_left,wheel_speed_front_right,wheel_speed_rear_left,wheel_speed_rear_right,radar_forward_distance,radar_left_distance,radar_relative_speed,radar_address,radar_new_track,raw_can_src,raw_can_address,accelerometer_forward,accelerometer_right,accelerometer_down,gory_forward,gory_right,gory_down,gyro_bias_forward,gyro_bias_right,gyro_bias_down,gyro_uncalibrated_forward,gyro_uncalibrated_right,gyro_uncalibrated_down,live_gnss_qcom_latitude,live_gnss_qcom_longitude,live_gnss_qcom_speed,live_gnss_qcom_utc_timestamp,live_gnss_qcom_altitude,live_gnss_qcom_bearing,live_gnss_ublox_latitude,live_gnss_ublox_longitude,live_gnss_ublox_speed,live_gnss_ublox_utc_timestamp,live_gnss_ublox_altitude,live_gnss_ublox_bearing,raw_gnss_qcom_prn,raw_gnss_qcom_week_of_gps_time_of_reception,raw_gnss_qcom_time_pf_week_of_gps_time_of_reception,raw_gnss_qcom_pseudorange,raw_gnss_qcom_pseudorange_std,raw_gnss_qcom_pseudorange_rate,raw_gnss_qcom_pseudorange_rate_std,raw_gnss_ublox_prn,raw_gnss_ublox_week_of_gps_time_of_reception,raw_gnss_ublox_time_pf_week_of_gps_time_of_reception,raw_gnss_ublox_pseudorange,raw_gnss_ublox_pseudorange_std,raw_gnss_ublox_pseudorange_rate,raw_gnss_ublox_pseudorange_rate_std,route_id,VIN,accident_category
27,51.6334989547784,16.843959908326724,51.681584915820345,88.12666287193387,46.18969459809576,99.02277588265939,172.29282940675827,10.61191668748662,-16.137471196347974,315,1,-9.336083421606503,111,-6.550339293867948,7.168046844976136,-7.88378054838494,-0.41973191186102277,1.5604042380338061,-4.1148232413801855,-0.0027552003285155474,-0.09874890230275238,-0.05029682548869561,0.048377033963435734,-0.09812384125597416,0.00036578172561323175,53.055072695412406,133.30660813221584,6.715568499713076,864073767571.0718,102.02628043653594,109.16350268623584,-89.32281325014785,1.2040352756885113,6.518558516070372,679496209980.867,158.71462603548392,185.2439023149027,35,734,686,26.095642170367327,2.0595408857222495,6.168067762219128,6.577862596130731,39,1234,1808,105.00140938933203,7.243151210949035,7.363514150038631,3.809787581659135,8,VIN_2,0
28,69.09889094755451,38.35767035206558,94.58667317101957,43.789484513549205,46.495912952549126,68.86034830715522,22.75120456088533,-1.984058444837821,-8.420704097402687,759,1,4.7289105686192485,98,8.052533641043201,-6.128987793954723,8.810855241772192,-6.943191354468265,-3.8499311107968097,9.823706359103738,0.06239457962434497,-0.06339456041187437,0.05968929995503691,-0.07381544390773707,-0.07476277239101824,0.0009110587786502339,10.731110103830673,106.69413049387487,9.732853614187015,327234194621.85504,832.0267067471107,99.1623362592892,-46.01865025589656,-145.9826693924744,14.265368979166393,936156261432.274,181.72367434989766,28.051769194252167,28,262,1700,119.9302160064314,0.6353242929449487,9.524125808078782,9.437909517012942,4,1310,205,118.72397851954604,6.510601636222946,9.579595508779477,8.591791532402908,12,VIN_2,0
29,51.64205649108455,27.803392985315085,5.967039258503004,21.925576240855392,16.4352101460034,88.73331530236882,61.87763960251051,0.03044791473233488,-28.864307721003623,798,0,3.6170091108067233,673,2.699323481671577,-4.523046508878352,-6.846348729544962,9.753063842869594,-3.4575424670691017,0.13138919715507846,0.03801833427487128,0.09581631066011076,-0.06541969252298799,-0.048928410746464125,-0.0313863731099497,0.08845001994474774,56.373340151564605,4.075847700503715,25.843682583107906,764715605878.5728,686.4088027803606,293.4025914189668,-50.89528974904637,-174.28860820943416,1.9050376579522188,544777330510.2855,905.1704485729707,266.58290083163763,5,1244,1109,34.809876667992555,2.4361436778903514,3.3513898478690205,9.575259954033017,4,1136,614,185.44318810474408,7.2402119438293875,9.531327355860446,7.773643231182512,4,VIN_2,0
30,33.81029653525845,19.388422179140562,7.570946635296416,58.686903945603,12.819098614935632,23.978468775133454,45.920895234891624,-7.685033292204814,1.4509165100273265,836,0,9.400716552838457,604,7.902894288154808,-3.3975244568304364,2.167036280746089,-2.9071759525536827,-9.08857184494863,-4.908626774580256,0.09210661840368806,-0.028422373117729063,0.06270143173745965,-0.09286141689290123,-0.04273797751130022,-0.023413221708789428,88.56390997399296,-166.1322972766981,10.820260843193052,122754201492.00507,634.9171122506186,34.25160934501809,-66.30887509052957,-36.295995790315345,7.843619260914981,632248308578.3481,484.6712888694378,185.17659589626496,25,1161,1982,115.15104547559294,7.523322727973259,9.970752656000402,3.3468799918127,24,538,1753,179.86932489085018,9.090217473254102,9.061662166222549,0.561291267600329,74,VIN_2,0
31,63.86329224883382,-40.887554997419514,76.88238792795534,29.811682368676294,56.750240610968916,13.936942631179615,38.57577793580862,-23.568897620809835,15.139308057884442,83,1,1.0078736549070584,466,-4.0914783073838645,-7.660409106056765,4.689752847761756,6.338980816728423,-6.052119152086091,-1.737688761610448,0.058241860699218995,-0.006633832057904507,-0.0029633395481102054,-0.019154678449947518,0.020866209613109254,0.04805137948665558,10.893698954257218,-52.64041977099933,18.612193424189627,731535375335.5144,366.5667489103546,221.7880307642872,-71.18299454264591,108.27894953101952,1.2331945019027901,354336687968.61273,882.1155339000181,166.3217576096798,45,320,1466,99.1944460968341,2.521300237286183,6.8749935300434295,9.225868761348577,44,309,504,121.70946800303733,7.29792220261409,2.7208583106038,6.629769009974674,87,VIN_2,0
32,90.61584338897012,-2.7289810291718766,26.61290678220101,4.782241724317704,95.97588340475379,42.52065655316901,114.51738933457622,47.667587410641076,-15.945049295036515,234,0,-3.5298825309019355,74,7.331221194767124,-3.482359362519243,-5.915619716325358,-5.250956296962512,-4.479751846988755,-6.230708275359904,0.03957436002144607,-0.023704456095022558,0.04721428131788441,-0.045414522387522305,0.08826573012762426,-0.03849098696738695,84.05522433010469,151.5970081380969,9.707322282526887,102387679611.69073,869.3865994710739,101.23295637865243,-6.482050881407062,38.5681721717518,13.684927171119687,580818587155.6906,430.68470377825406,304.8336358503605,37,229,836,198.2398155408147,1.9140618765918826,4.094803542689329,4.60910963084112,34,1505,988,43.34784866694632,6.633063151322586,2.34934546213879,1.364515011400751,91,VIN_2,0
33,50.535712281791646,41.28437022157544,77.18930822498615,81.47411398964584,63.98796936748118,90.3415040083425,85.28264921264532,-16.1595334876365,-28.053166049966173,841,1,2.4490865135663924,845,-0.8455115606915342,-7.576198566191541,-2.628832472258753,4.237096622794036,5.8424301360949915,-4.79376968969876,-0.023435270320530208,0.045901087303839655,-0.09169906342400898,-0.0664775144746518,0.09734956199277353,0.008003992415683864,1.7696610628476037,-1.7316162982624235,11.39717898488916,80162076773.53996,911.8494517799667,143.98498730168706,40.79891859769478,157.31345561760355,41.872373376045,419435405746.5099,772.344455866947,167.2052677954648,0,1881,216,28.559439532324514,8.217536270029212,2.808205750755506,4.202065313311328,40,757,799,179.5240486160397,2.5432463031836106,2.2447882321364467,0.5600038919770234,88,VIN_2,0
34,67.83321681296725,-32.01455451279328,8.523202132784558,74.75086172358989,70.33452252903409,84.95225992933509,32.15787126281411,8.940212564039186,19.136080161287907,522,0,-9.047461707405589,68,-4.032905923524652,6.887553728723049,-9.767981407734732,0.9787253844191408,-2.293239621379122,2.178111347549912,0.07702379576426718,0.05834847687722339,-0.052844583431723116,-0.014915854625150465,0.03216621709470144,0.08974157139089878,7.034523671704676,91.62361641511944,9.29181838912822,247062540238.48898,947.183122210306,85.56667229942774,87.93557542093828,-102.7170209462372,12.138931362124017,114305563995.93549,986.3649331729586,357.088494803897,18,909,1209,78.02974221239029,3.393107252166928,5.230570252500078,8.799440917254305,42,1365,347,49.383263138933906,2.820116660326013,2.7196510980134345,6.696233708893313,100,VIN_2,0
35,45.465797775445914,33.67316078589053,72.6227579502666,49.37304424122969,16.137257497118583,61.1350282178777,187.80088207072882,-26.2131472708758,-10.647545340453128,207,1,-9.215777445355819,237,-2.262356453891705,-5.667370627601622,7.161578979514097,-4.17697644541938,9.888545073218431,-8.157429933426757,0.02054046114301493,-0.048740188776377535,0.06474321995254403,-0.09360234713171765,-0.07265877789305003,0.0872495639209965,1.5556155051443454,52.68110679186955,21.86654303805659,472829726728.64374,838.8307858620582,197.078139114706,-13.499244179614436,-6.008438007543532,37.146351972321305,354243315537.4877,906.4305665645345,300.656556351619,37,1031,118,197.95735698849944,9.709452288952011,4.668902912110856,8.290004787112421,49,834,389,81.19163039808237,5.372358140358008,7.467449225198948,5.604095284571031,32,VIN_2,0
36,11.609518453502432,39.72016694021124,94.37908787512987,66.46879885610623,88.40900700629372,77.36416222099754,178.94574513119866,28.405078030891133,-11.36407558348077,872,1,-7.552875546558788,695,-3.009128716947231,-4.097226218381705,-4.520572638606037,-3.1642326537975007,2.994005326933653,-9.573758734019627,-0.05073067094053288,0.08046481965044858,-0.08857576904672132,0.07656034673716741,-0.0064560397408289505,0.0450107945909399,17.666912143038587,-48.304956562322815,14.259902784188656,387956988781.37665,656.3261907355887,143.38579825566725,7.681372945332939,-179.92984042119517,3.025898133796401,866560566438.5872,426.76298301399686,272.79377815710626,42,1959,1980,59.83444786397265,0.15595760598080544,1.3648152185029483,1.6471670087944035,49,1294,1215,120.26810624050654,0.7698105683655165,1.7923315373439175,2.604444794108516,36,VIN_2,0
37,49.835714349683535,-17.286810586023407,92.9468928801417,94.51223157662238,44.0592394036854,43.23201839630171,186.28860691733712,-27.412805945010522,17.249240648972176,156,1,-6.79199033963134,46,-0.20593542550319377,-3.5712238053095895,-6.365208628449128,4.6824869749732905,-9.097601086963587,-3.6119545544993548,-0.08940709141393838,-0.024366097212993473,0.0973641356220192,-0.010155868091348608,-0.02533889170395516,0.0760286470409586,-44.652182094051874,-17.01743132978558,35.00606653263769,307573770659.17554,32.31971122886434,162.7817460407437,-16.999632803828774,104.85106655482952,34.4306997414661,469213795339.02576,674.8939949885802,146.54187454883822,4,507,891,96.47249214747877,4.7163787545207425,0.6224562403091305,4.756335357483509,30,1581,1319,22.48290004495843,1.8235203217289286,8.176947005028623,4.042518235217011,51,VIN_2,0
38,18.50357800481617,16.56260620262008,33.45429392241519,57.04322141121473,19.887586153630863,39.65395073660331,49.2603499552984,14.83066019138846,17.223279168748803,864,0,-4.060476543916303,59,5.607605994477396,0.6505331680370112,5.15736490954559,7.871510556801873,2.4795896186648037,-2.870267885867963,-0.07434285093493896,-0.0930932039182977,-0.06293425959498741,0.09881203437943262,-0.08541059596953866,-0.06538458795514562,-13.361964413475519,88.67279159393723,13.738127744996993,104179200481.405,868.8181599538838,178.26594397878205,18.80754037953487,30.263529833180428,19.498386724227824,703317080770.5281,71.07540115048427,352.7016387546704,33,1480,1294,92.1664155556179,8.711270017634705,7.697003335098604,1.3634390314591749,50,219,1117,86.43626038182542,8.492135540779486,8.936531384230342,5.633313593657771,17,VIN_2,0
39,11.53865806457317,-26.318777070350468,79.10976471505946,15.499258946483952,3.1787328771684664,2.8127560907089344,62.85758505969101,-15.427623996095008,-29.259120965427577,521,1,3.8069680626463764,259,-2.8505191057436363,9.909096187983891,6.83483360279488,6.159052908545309,-0.9594932267466909,-5.96710258818147,0.08491159006670554,-0.04708683953133533,0.05224376675685624,0.03938277261628392,-0.03497447312651902,0.07124285633287253,-78.6021230980978,-52.83567344763786,46.98101636098149,818271979155.8046,873.3797308537511,248.94500957366273,19.207953852809993,-112.10728995743308,19.625439924038446,495707444932.0322,117.86412621528319,340.9307902012452,11,641,830,41.509903267336654,4.796493270645559,5.287158930803997,5.9079645977874105,30,863,1460,188.0565580082436,8.851227294874061,2.778124409212098,2.7663507863311843,61,VIN_2,0
40,0.8355157305844907,-35.77666777075375,51.65408451377079,56.100049063102674,19.17554220622947,85.02561573276488,149.25348959453123,14.957467646236807,-26.739191908738686,362,0,-8.044591556106752,44,5.460109028098319,-4.816392968016318,-5.241253209356687,0.8928917342199654,9.551171315323106,5.93355463990682,-0.00340385954115148,0.09513993364058479,-0.08279327619440627,0.0533277754303621,-0.07782844883392936,-0.08270996083983831,-69.68807597581448,53.8398393146725,40.81825338252153,89791456195.61662,184.0956921877742,204.91673734358187,-33.479681091946645,50.124195486670686,32.763455852306286,535136517174.51074,390.76565768642837,156.35787428277052,48,351,933,119.58763792795328,3.557980644758615,8.725638236286134,6.923033980045491,34,990,1825,35.89278451724578,7.129866842150262,4.6580410916378066,9.939356982421137,68,VIN_2,0
41,26.595441465949854,-10.023209113330566,25.093232537027575,81.05340917106957,94.7712056507063,52.43880546886606,84.67602533635777,13.974957162992496,-24.014928684828703,761,0,-3.8416946440423043,25,5.643726533342479,8.045675722229927,4.017234095584328,-0.9010830264324703,-1.9983519189213226,0.6792691719415309,-0.029677154629970448,-0.022175366575147376,-0.08278793966275555,0.017291292686027734,0.0775050806593085,0.020783303270200087,25.154220436479093,-152.9572985457144,4.472603029070488,395893557780.1348,429.5709253483021,293.1861035152161,-77.17488305225257,18.750004295801034,24.477083106292376,456503729620.97955,903.345584535131,311.6703800181791,40,550,255,30.318137723268745,0.6314623900650762,6.108786849735215,8.613756087438393,16,395,1248,121.35200492830596,6.701630517328567,9.935164769461656,1.5697076750998884,12,VIN_2,0
42,43.85822563022016,12.350386034421028,54.17671269414893,24.89570286684073,53.609453708341825,72.75559833860062,155.23068977814606,37.24887135254164,28.220544819611817,244,1,-1.202167059508966,255,6.894652971982897,0.22553152096801377,1.3784760172783947,-0.4729467655170634,-8.643608995938568,6.889434261152367,-0.02357409170567866,-0.030857126581906022,-0.09122808835012433,-0.0708440272703393,-0.07893867727529247,-0.0814461853918696,65.55398468538709,8.626483686417401,45.260330725676106,962466154295.6499,933.9539418737427,97.56404591142682,-29.157261454980173,-93.5216313439175,25.844008138436052,6538489256.655515,981.0756284596577,321.8767497617005,1,114,1578,41.64001907332688,9.97464146154675,2.4110431577636584,6.716864241720688,35,246,735,199.00268105161615,4.716508675767111,8.085212580586047,3.097751460735548,55,VIN_2,0
43,26.962196590003973,26.221282235224052,92.48749072413747,94.04754452968868,7.300766088768973,93.7685542446348,100.27293526407423,15.780436153170726,-28.896164635334735,120,0,-8.499861023413517,684,-2.209348057835861,-5.059712363851181,-5.918346474055085,-8.627072379750654,-8.544445298865007,-1.2443733685863236,-0.09916392340904101,0.04985195589638494,0.004649987465775635,-0.0674656721783746,0.0861586406411794,-0.04359732074752727,-37.8453093223479,167.45552385913163,40.66127735299418,853879896517.801,853.0461155423545,166.88825330591567,-8.49997176407517,-36.05998268450767,35.38654720548706,369228400314.8436,11.896869453794533,240.39256341659873,5,1397,1175,162.94467704428516,3.5973806505240202,9.131598913628913,6.87474340332926,4,1221,1242,191.865738048562,1.3090385998582288,8.333452207277023,2.049121878321878,92,VIN_2,0
44,63.08837828881854,14.95651208045485,66.66133480175698,89.49582305523087,82.5568339127753,7.075966356849928,7.643969968549169,27.697396723299008,-24.56340398558575,218,0,-5.0661103855774385,39,4.424314509941231,1.2465323080214592,5.19952135259121,-4.439201936809818,-8.397946056997247,0.14647198318645316,0.08460141279326061,-0.013966504113632802,-0.08092015890791614,0.07252447099824005,0.06876387918478805,0.0007452421020615052,23.798183410483006,135.6509291166945,47.31541268314957,341446291142.31134,694.6949653236373,140.70450473739945,58.665749983588654,111.39391880206779,3.146860218640013,615942472819.9553,271.0905506892594,203.04575659095255,4,113,1096,169.579730625162,5.436092030703086,0.34014096480239786,9.712115947413672,16,1297,1475,63.32487751043654,0.17236739058202333,5.6922344497277315,7.286385318258157,29,VIN_2,0
45,90.68047703364554,-14.693774929262823,89.8383103911507,56.53671768146793,42.52239310513319,29.311251956530327,53.97526286104106,-26.298644671505834,-13.101588299519907,287,0,2.324635465970811,356,-3.0676781428844375,-7.199460462636789,-6.913486543228126,-6.217304078204351,3.672133495726211,-9.381749153131215,0.08534898416565412,0.05889234783279776,-0.0631015019115277,-0.04191183152694147,-0.0791296681235014,0.011409552727713906,-43.266557701425754,-38.28686678274639,48.22840156037549,340258473953.3448,392.6649581203571,61.91431396540921,32.71677979858677,-123.81209016830543,24.344644858492508,202146009179.34467,617.232701996458,91.74123959625189,14,1544,1393,123.13844166825977,1.7857422549744606,5.482816518733545,4.847332667313342,35,987,1079,11.153294447764228,9.337504597545024,3.8803699624719457,4.507847965358729,98,VIN_2,0
46,95.68131214804897,-15.570416712384521,77.25538824610597,16.91096787435472,7.039252043398747,26.474092878441702,58.7631750021056,-46.27586820064165,-0.1465458178039576,151,1,-4.247200849555037,911,3.223340172192753,-6.049110804439501,4.706523245012107,-8.53070359090383,6.266799350276088,-0.022390298054954627,0.08977741584888368,-0.08453330616164163,0.003615691947294525,-0.015311503044580593,0.06855349590560234,0.08496152138569976,-63.91236756054929,172.1998252536746,33.138764714066454,14393200745.11,516.1926747833874,234.05822165687417,-4.926797384567934,69.7573462864597,11.594147161950891,150161290737.1307,51.30410729699053,152.1246886332651,2,1110,372,184.99722201803291,6.419722310148934,9.433429604775775,0.3579308135647197,21,1870,958,132.3453652234108,8.758820988290775,9.488070649217725,7.993898406512816,94,VIN_2,0
47,42.28291316261924,37.07055118368952,44.22609057179066,29.016848105100067,78.97396873831316,98.14694964378651,38.67813651233989,22.831902353340567,-2.552316861300369,512,1,-2.6027255149557664,903,8.341782341527008,-6.789633228690082,3.4422854610517604,-8.142068350360503,4.366933460495082,0.6184688166718288,-0.09030744622379623,0.08652296515385163,0.08048283961632322,0.06868291277205013,-0.08848386870593815,0.02026171976647488,-51.64409070685229,-56.448731958208384,37.71759416670861,444855675039.9211,124.12757471956593,34.82228419626371,-31.65330338042815,-13.929724067384285,46.09678712970322,51802375372.538025,29.423024509645067,216.65074667583562,8,239,576,11.500798318890748,8.939946194217555,0.7121554325706814,3.9845174587698704,2,324,1931,146.40292639090288,6.855261724434425,1.2778333084951643,5.358416347242807,52,VIN_2,0
48,31.769829429838182,30.80120674145752,55.10487105216511,65.89659757887979,20.628541198496375,77.29943256765193,165.59180051218016,-42.05290297125157,-14.202714338232202,824,0,4.189022408259401,319,4.039613728511483,0.5840738910947216,-2.2667569834339307,5.380423650581928,7.575734858110671,0.047299946402164394,0.029520999786634444,0.016080524173872207,0.024151994554377706,-0.0702493279732006,0.01599889303697928,-0.054296021899851214,9.633367198458515,-127.13124926770205,7.574573670579582,106672286584.16153,19.351628636377626,265.6010188613078,-66.90240249700268,0.218129453841442,30.796582103362695,70461238029.71277,293.93208014117766,266.4008347070653,6,1430,939,52.67767056725901,3.818243614186496,9.484556615489868,5.979183138679186,10,882,1572,97.1715730293076,3.8879496111596765,0.2408802368891383,3.2751261182499167,9,VIN_2,0
49,79.77011524763675,21.022630204685214,35.29176016822612,64.3491119529876,69.04505838507032,39.722910759661566,134.0540545873288,-30.576244622296155,21.467196886229267,341,1,1.3863208629920027,180,-4.664019430898252,-7.18216925093877,-5.6605711104477745,-3.2371586716098832,-4.402301441409298,-6.669192270772828,0.0014734151613556845,-0.03242726693880686,0.026292841143993523,-0.09274042215429507,-0.004997488575548159,0.0947795651376831,-65.07843037422492,-176.57060364213282,15.07931747711021,280483550342.8152,357.10995811693647,183.78440033473964,37.3612085733094,-54.50371481460925,14.602216085809527,543433423868.21844,177.92620244085234,96.73631943856384,35,961,1788,197.4054613189895,7.379176054279712,9.291672835913076,4.879587724817752,46,1624,1985,154.61117898368025,8.985280335522859,0.0232153880873065,6.94412375544942,35,VIN_2,0
50,50.88343633245619,35.189927515934116,34.78882533017968,96.51655261644109,44.48895357954553,68.49454981321954,64.8646708877997,-31.21400982050989,-5.772346255129399,999,0,9.876448526387865,343,8.76489054243859,-0.12270903955306878,4.2187209586844965,6.996707179042097,2.0491994110992895,6.983937329938602,-0.08441819697506509,0.028716261858443504,-0.014444117992528052,-0.04615549975375573,0.08239157785546222,0.05752969153941176,-76.11409501417324,-59.32471093406461,11.584535823450953,304161135596.78876,444.103034798651,329.3964408743174,-47.368118984643225,100.09798831751709,25.804278913715432,699340124467.8695,590.8058064870535,102.2792464526779,0,1205,429,93.30278732536381,8.752908726685352,4.938885551606984,1.1175947435630518,48,168,231,127.30502081026407,4.995057381807949,6.213331072426315,9.567282951601076,41,VIN_2,0
51,16.929552735379318,13.545829126998882,71.11040860898608,83.11364914316512,12.325961237242012,67.89947463154273,15.815651863095926,12.49970115509452,21.35884260929337,763,0,-4.530584522363348,212,6.017703597570566,-7.833238524687536,0.3050814652178442,-8.512886413614126,-1.007457766513598,-7.550004593751442,-0.04645317153564432,-0.011375735435267126,0.04680271387068152,-0.05852872142115584,-0.09003705657151158,0.06744529712882721,-53.75265160374007,-179.74515196661505,14.011150092644742,646659348063.6718,61.874987230794765,244.29189429512144,75.09514168675946,-80.22275702987275,44.95986638109951,227731245185.0186,169.95685463031595,357.06294668714605,24,1819,1680,172.7534139013183,3.156715602468175,0.7597118702018035,6.232093539311575,4,168,1427,85.40416036281975,0.6802149798434842,6.992537612649825,9.97193413130416,31,VIN_2,0
52,11.359585256380667,-41.01161557256244,27.93278557601959,47.474776654744645,80.02398581953165,7.169753191635719,138.30722032450987,49.791748953377635,24.636442296162727,778,0,5.594906542402988,173,1.6530523894691473,-5.160557592551404,-0.7008712485991975,-9.459702781780075,7.03570337818752,8.729070420252409,-0.06390733685717573,0.06822708128293317,-0.03754701481828218,0.05531896409803269,0.016644465969301386,-0.09050989919802806,-10.073742656574964,-106.86935505700296,2.0006800130378477,973694148891.1478,829.3870799011636,189.82426443316402,9.025058616707625,19.69176059203494,42.58776202918267,61086658998.18624,267.2899440175217,268.93503578765177,29,643,37,199.32447810883855,9.550149504259416,1.6920391967126014,9.744920202911189,13,654,1285,86.27644302503926,4.9070382873265315,9.317327346550602,1.5632496283796093,40,VIN_2,0
53,89.49097077370148,30.802808864326963,98.49374170731771,23.644217430226956,25.01202091559587,83.80620135687766,170.11423747384168,12.803382650591189,15.48882745066981,144,0,0.4381920358266118,8,0.04764250040694584,-5.978959313575071,1.8929980053748618,3.741048626532118,-0.307975379739748,8.365649291191275,0.019151191051104452,0.060596320641977425,-0.0699328067583796,0.06495525635195976,0.06375772589738077,-0.04647217979965062,-44.11912015099809,29.067757392242925,45.561720352834605,755495297522.6134,418.2449523389522,7.665622874146556,86.70339346364378,54.80754111327536,31.45618748400021,780869858897.9874,426.5670052027713,335.49867344418544,39,260,1106,127.1581104871611,6.529678395523114,3.1680733556492378,7.043775225722451,47,177,891,173.82950610219535,3.793900210349379,8.539778939004183,7.0822240513460795,57,VIN_2,0
54,28.38750963373422,-30.479946070761144,26.65937909630213,94.73493795891244,0.14853076608254412,80.22232328690744,0.7541044042693068,-11.239939161807818,21.933437830717118,452,1,6.841120535382572,954,-6.980388908133897,1.0247279828155378,-2.3129501926149825,-9.387663130842064,2.804032482528772,3.955377864377713,0.04094640779755068,-0.05053381709869245,0.007337436917336168,-0.06359244302778884,0.07686175376756718,0.056288970934575244,-55.02837991165932,130.56456563466566,16.488167675676774,886882996816.8004,213.13636013290449,71.57752856779018,-82.20904433522935,-41.411015979445324,38.560852382462876,424509319342.6496,458.1644474231913,290.6099967576617,7,695,1152,50.79317777894226,3.4828864647876125,4.290631234225545,5.640627804923969,41,1537,879,131.46684993013994,7.800543151605589,5.3626634375143425,2.222319007951702,59,VIN_2,0
55,59.06037248088026,-37.44708652889426,88.09136827366379,72.4797953008891,88.89704849824594,21.620612246035787,154.66303993303228,44.91294034047651,-3.1730266362992374,726,1,0.8238806997631976,663,-2.0335657147438386,-7.312157175440768,3.3651064259372596,6.1372769990182405,-0.8913504492282591,2.7055853414662234,0.056056088611419114,-0.021001095473203918,-0.05453559777986355,0.017876844545310022,0.037820704265118715,-0.07554616136844038,-75.60402880503835,-44.881668763652954,8.865995019715012,914116296251.2092,622.6487268073494,283.6002232158426,4.774744590703136,-54.35973563794688,0.08556800284676425,110291215622.48494,898.3934872018251,205.09711863098403,41,406,656,115.2935879551013,4.847837149532303,4.774193748858896,0.6361294273580842,18,1271,497,158.7229659936675,8.466605313310263,4.472286754356291,6.5896254175605655,47,VIN_2,0
56,98.11176338814491,25.689733841860644,6.285449391055009,97.07821908733777,55.73793704856943,42.737472300464894,174.59826865109366,11.97791417133466,20.231545321213808,92,1,-5.935583388717422,161,-0.947869534609886,3.9458744870383775,1.2939095540035606,-2.1976329123125797,-8.700266584687906,9.406486508835407,-0.06530458963181557,0.07023596027316087,-0.05958478581055393,0.004221583605522425,0.09733929216065715,0.06602440681882321,13.093517821883012,-134.29386693949616,21.5776864935558,22528576021.21992,305.826181147968,254.24542133025335,66.76032036212769,-46.12246506648188,41.70135037592815,898997326806.6422,922.9040330715342,77.68375906945354,25,1254,66,155.89646342148248,2.1396926808289107,8.405663674321195,3.8006390928117515,41,496,179,30.69990079103244,2.7564387065668305,4.345661041076286,7.727267870897688,10,VIN_2,0
57,5.366823771675899,13.416596770375278,88.39600669803664,11.121398628710576,57.38142616261671,76.75816263702139,191.89205549451992,-19.08158866077717,12.225173555980902,385,1,7.538373325057734,129,-0.5495724657682572,5.248733746392007,-6.817155232814969,3.1421400688013374,9.486737043499577,8.524312505034079,-0.06267121490872143,0.05666220633608904,-0.006818429906040563,0.02416505599805245,0.039226085208471206,0.024487965772322484,57.976784760977296,-37.710341354719105,42.87378243228891,509862193267.8907,503.3774694439357,146.92425677705313,-77.27105391629557,164.60269416199003,14.742744934765062,96948911747.4023,495.75528274862324,110.81547701667424,2,1522,729,65.58991362866371,7.92675345137021,4.423462601273373,7.9091436770904275,13,1688,1618,117.83376244101254,8.33493125320462,8.229344129373404,6.967341701488808,90,VIN_2,0
58,17.094984613152842,-19.80156352175883,21.136099764786042,60.661654335962155,68.96677645501103,96.73009313560694,0.7832812998723959,-32.35879269831575,-9.73487992964165,680,1,2.739425725193339,181,2.04604853517745,8.387514585957398,-1.9884795155483452,-1.558829346998408,-2.2450993806233566,3.8258472115076625,-0.031914831028395985,-0.031384777906038205,0.0958505679481316,-0.038178775863461835,0.08965827879525481,0.03638526308395909,23.884306214653108,-116.01197531163668,18.89414124147614,594415532550.6016,829.463959301199,137.72794309689533,9.44884465274366,30.62577052686939,13.39912826298127,333627698273.86224,449.0995115479396,63.26168509031325,33,1438,1416,78.09232182454211,4.8339912357359704,5.498701331035745,2.3303063161798896,26,1311,1059,80.11920150832492,8.84654387690697,4.5296495041655325,0.18395780488761782,59,VIN_2,0
59,52.97643053404658,10.202650946435156,81.68881005658943,97.65733686287052,44.83705087983664,85.49109488313981,47.344600990646214,-26.998876453717223,-18.439105534843545,538,1,2.9577175722139906,669,-7.9401619293599275,-6.882373137947139,7.847728704982721,9.945153614773197,-8.981420548766575,7.931655834946497,-0.03798713198589121,-0.08900424855415022,-0.05220540054533862,-0.03632751555446544,0.01086027374651033,-0.06715346732548096,-40.05267908191032,-61.148048081390016,37.19539146900702,50365161957.53338,131.6659717627884,53.139807279183024,-32.978998302290115,92.73606771518376,39.856495048654786,397932143278.6387,759.3748038246935,261.16058768197684,38,1205,1950,175.0275526496645,9.915844485279221,8.102367349510766,4.870897609567008,43,1683,1226,89.85527756838962,6.214822557101157,9.622890715391302,8.293075237812623,59,VIN_2,0
60,21.780375881138404,-28.067322977036536,56.1848793223237,14.24215870681178,87.86744041148545,66.17935998942286,179.30912411905928,-34.95849088143494,27.62908655613772,125,1,-1.613445208930191,622,6.375340778893012,5.006037179354221,9.735396322822712,9.066277923709187,1.9627053935949554,4.903217543604907,0.04434628256400605,-0.04906449056255644,0.03298990963455589,-0.0760976546609687,-0.0894413207876911,-0.016175097925538687,-39.46060612031661,-80.68003716195349,38.491089686086056,923130773987.2083,117.39827804427405,277.43584539320346,-24.131524884225797,-125.71424597583018,21.798789756606606,675344203812.9159,661.3944699614739,2.6445246954723256,2,269,200,81.54494742766003,2.9199019217397626,3.663786851640035,0.808528754911314,16,1912,167,7.709696132563626,9.609272748629632,9.07965880275826,4.291251328665124,79,VIN_2,0
