Time,speed,steering_angle,wheel_speed_front_left,wheel_speed_front_right,wheel_speed_rear_left,wheel_speed_rear_right,radar_forward_distance,radar_left_distance,radar_relative_speed,radar_address,radar_new_track,raw_can_src,raw_can_address,accelerometer_forward,accelerometer_right,accelerometer_down,gory_forward,gory_right,gory_down,gyro_bias_forward,gyro_bias_right,gyro_bias_down,gyro_uncalibrated_forward,gyro_uncalibrated_right,gyro_uncalibrated_down,live_gnss_qcom_latitude,live_gnss_qcom_longitude,live_gnss_qcom_speed,live_gnss_qcom_utc_timestamp,live_gnss_qcom_altitude,live_gnss_qcom_bearing,live_gnss_ublox_latitude,live_gnss_ublox_longitude,live_gnss_ublox_speed,live_gnss_ublox_utc_timestamp,live_gnss_ublox_altitude,live_gnss_ublox_bearing,raw_gnss_qcom_prn,raw_gnss_qcom_week_of_gps_time_of_reception,raw_gnss_qcom_time_pf_week_of_gps_time_of_reception,raw_gnss_qcom_pseudorange,raw_gnss_qcom_pseudorange_std,raw_gnss_qcom_pseudorange_rate,raw_gnss_qcom_pseudorange_rate_std,raw_gnss_ublox_prn,raw_gnss_ublox_week_of_gps_time_of_reception,raw_gnss_ublox_time_pf_week_of_gps_time_of_reception,raw_gnss_ublox_pseudorange,raw_gnss_ublox_pseudorange_std,raw_gnss_ublox_pseudorange_rate,raw_gnss_ublox_pseudorange_rate_std,route_id,VIN,accident_category,manufacturer,model
112,62.97702038534712,-8.307985985164642,83.71068436250148,84.46925862029289,89.34780003342242,9.0424809551644,25.43363268642993,26.922155114398137,-8.543268100273092,573,0,3.2278338850268966,952,-9.15131828872812,1.002579124697858,5.966857442637343,1.5722185059868146,-9.248468710966057,9.724591289945812,-0.0406677725025533,0.0497463710387136,-0.0567169049802541,0.0432790808134745,-0.0673403385289084,0.0060842593504685,53.75977161975425,83.91466687949753,26.40764088356857,432690676327.9385,795.0271709867682,33.01468043537286,58.7437544879252,-52.36952178270815,47.44791621348882,168574557110.92535,697.4055870952515,311.81158165532014,37,544,735,55.28655218483525,6.740787432046389,1.786246608202865,7.443162986902171,10,1794,291,23.17848890200711,3.9220308426352855,3.036782911953113,1.766231859010351,52,VIN_2,0,BYD,e6
113,79.19615676719918,41.51850753044046,50.87591354479032,40.7512213503118,59.17513531751034,95.01011111574736,175.1270163036814,2.841611190250404,3.83421756212136,704,0,-7.928615637133385,692,4.53276597681546,-4.460325326388148,-7.44132330841365,7.445701739087426,-3.2023469127845727,-1.845543163371332,0.0954220521353974,-0.08402142346977,-0.0362559704046387,-0.0142104858033389,-0.0127985747836435,-0.0994462589536202,-14.15323049251792,158.31319809018157,21.21233224676114,766124694416.8307,822.4898180423545,57.11917722326868,-67.5756736868012,99.31688514127352,42.16886056505607,352065682524.685,542.6591856615939,332.3094501502894,27,369,1406,48.47688202098941,9.70385027590445,0.3909892372398538,3.1193420274352546,23,359,1652,36.16717174230555,9.796588820622386,5.023857439113883,6.838935530374163,37,VIN_2,0,BYD,e6
114,58.70323537701029,-7.312713064235972,36.0468760918903,40.92055182365655,65.65616862380429,18.59653432925889,182.31370118409927,-26.92641983011468,-27.472275801314574,988,1,6.106325704311921,630,-1.3440822332377105,-1.695375834978666,-5.806257511027033,-8.396582797441383,-5.551610164519822,8.590303799894649,-0.0400784587463702,-0.0388100959677382,-0.0139244508970722,0.0939021287375312,-0.0875338675621001,0.0851210513206759,-77.44615599458629,-105.11377589649878,17.94620659956218,664608284270.7103,498.7308969448749,329.8680077752826,41.28384651695413,-48.67033931505401,19.47904034641657,824710718233.4823,658.3027348198599,184.54459852270855,14,1607,1917,38.38086151940534,5.742911672175893,3.1599511077287934,0.7300007752510818,15,140,1864,29.15930501286425,0.6376619881144463,6.4161813095906055,8.609190277002872,80,VIN_2,0,BYD,e6
115,29.74892733578977,16.985158232838295,56.20430475489599,2.6575607098508702,27.444747118612888,21.566991444819227,120.53534064936416,38.57457218882704,13.548537270449271,935,1,-2.6287168346523826,401,-5.306492509035115,-3.844680959516107,-2.0707105585578205,-3.1609114020901146,-3.7170721859475737,2.439166878747079,0.0085606753247257,0.0947718758093615,-0.0144211859381422,-0.0682329227063118,0.0860159430453357,0.0639239833427778,-73.94792412416848,-84.69499885588586,13.563665871137175,688101637710.7147,164.59293989882872,5.930048143381761,25.913801515365638,-41.85505057965421,8.609426341644898,200170165851.26596,692.4020016253775,147.31694422413756,36,1470,882,3.4260385208895183,4.300512231150732,7.076740585795408,4.53608720403396,17,1325,573,2.581114526926997,1.0714686605893042,8.705986455162922,1.345670701478627,47,VIN_2,0,BYD,e6
116,13.669857401117536,-7.661040518099654,53.90659834683024,89.83253680845206,35.128980086187624,81.82409211357825,7.987841450933031,43.69119191726658,10.962273821316806,115,0,-5.535936025916803,774,7.481523147567803,1.7095009278330782,8.692499308204756,0.7718811886939374,-6.858873631738714,-1.9919114836051504,0.0020123768009725,0.0340974240880412,-0.0729998348420919,-0.0337769412405958,-0.0079590588105318,-0.0097409461912137,-40.93133709430129,159.3093932897753,39.82351523992115,926199058849.0358,513.9367380401071,48.72724698163666,-3.37517937000338,-141.83729257199127,5.471560229941663,538140914677.3195,871.0015042030981,69.86289553846635,46,1314,840,88.855122412632,2.627449163508182,2.1921384348683626,6.444987020168034,44,510,1053,95.74477744605736,6.056206086496668,2.730856169328181,0.6829759722302886,28,VIN_2,0,BYD,e6
117,63.83224571143828,-13.168609262975068,11.12673952092116,63.94911370204274,74.02721283231182,65.23103482912721,93.9984496029498,26.463193994799127,-14.642572962582204,60,1,1.76897411911259,328,-1.3934146190748145,-4.159949579058278,-0.5089707233303447,3.090277982737579,0.1299904171580639,-9.936020134755328,-0.0890672615180475,-0.0982725267982404,0.0225204830593031,0.0222743247624757,-0.0979771278090221,0.0111223303863614,-12.505439731363095,149.6316212408488,19.61532873358583,885220855451.3036,707.5768064759111,127.63486595144298,80.02895078056889,80.30891541656831,48.36161486537184,9396580330.148834,219.77395727783545,139.6718718028329,32,895,167,175.2580645033808,0.0373425722811504,0.6367795542098975,1.3172571125436685,7,1171,833,110.80285442198428,0.6860218031334187,4.7350515993628886,2.442716054379228,62,VIN_2,0,BYD,e6
118,72.30134737169486,32.08865884985997,85.19304116232851,39.40769447461222,81.66429624594981,79.92566725699697,192.89506259082927,34.082772628975505,13.766678168024562,344,1,-8.38926640769196,343,-6.716808597262971,-1.6603471496400246,1.053398387341609,1.4344136964258585,-4.10343257631645,-7.439451472336964,-0.0772967666538419,0.0171993091223045,0.0805245346271442,0.0030515128147674,0.0037954007791893,0.0370232433956798,-23.1145854225728,18.98985575133381,17.650523286513188,885635382341.9366,454.02577990602776,57.598604667054985,-5.286571152299231,89.51044497759415,4.913388459844681,553791624171.3955,387.4069751379696,137.8313652175798,50,987,1659,69.5093883695225,5.135634299712709,0.2763494858657156,1.3614421224207118,24,1222,1819,55.044425723780144,7.520067188031232,8.352127331081725,0.9368302085677616,66,VIN_2,0,BYD,e6
119,2.907394543135766,-33.2315539259267,45.39962025861848,75.73145618129404,32.46619145880387,64.51685874929389,108.0488819217348,13.447598171855482,-27.913916982742386,335,0,7.84564138881651,896,-9.19496492550724,-8.28531785710021,0.3852231764487452,-6.587314623514356,-1.2527089926498969,4.160039374374946,0.0773011432030578,-0.0002851352989592,-0.0886234165108729,-0.0737647009485817,-0.0453873971298483,0.0326368686761407,10.203163741408886,53.47165642484762,41.63353905495535,283249862303.6623,529.7744820953208,99.8911065439858,-84.63061439189372,-54.54514278970576,44.69202050721589,712668973901.3108,159.12118736543968,116.00608182309183,27,1686,1229,90.96707026793716,5.943798824871637,9.337526066018969,1.2048529429748722,50,533,1494,124.33269861662906,5.884614112330255,9.301712198541628,9.40061366420114,23,VIN_2,0,BYD,e6
120,60.474772937502905,32.81174954790691,5.783499663553304,39.05218063921346,84.68578219807085,60.11193167118887,62.55975078942362,42.26410215384166,-19.36240299808337,510,0,7.822637508707423,635,-1.433461004966878,-9.66897380638244,-1.714229872057535,3.957691589000934,-7.974273484609149,0.5560965484689735,0.0718473636626091,0.0358518040255487,0.0049450454180266,0.0779834082286706,-0.0506818851416429,0.0407815673435924,-0.991925097158699,164.43621074089913,42.13183466053677,814801047052.7952,650.8662517082058,128.38047442651143,47.3033497055614,38.5996480792202,35.01043998441435,66200628112.70275,120.2258910369881,307.8153343313982,36,2,446,32.51033832604651,8.915129302018908,1.974539959203363,8.238611965726655,9,1971,1286,78.2000862433536,5.235693929061711,5.313279391856579,0.3325129071289101,48,VIN_2,0,BYD,e6
121,53.03138090494165,17.669308891934108,13.41776985786921,72.56571964336491,16.826439697839458,8.399812488093106,33.57895344436943,36.38427911488371,-5.127736775065852,720,0,1.4882656174721554,458,4.369873613243611,7.914206829766044,-1.2940099027161072,4.6704191498680245,-3.249460628499314,-8.662073001540108,-0.0643554133667043,-0.0238059350380964,-0.0090812935113837,0.059469799889839,0.0471572830410163,-0.0154255374798113,47.36117802368125,-163.40033561522392,44.76514948320286,467436619469.0579,124.64308571873528,189.6356854387563,63.40492183650852,-7.211193943620771,41.37387017571929,793686023504.2579,872.4088403981109,320.438354062199,29,1746,821,117.67246259750068,5.95788298409339,7.6280073804134,8.721775400389605,21,1200,1433,29.52787863065087,8.199618069952505,0.9050081712164416,6.250827213910053,61,VIN_2,0,BYD,e6
122,34.19566511978537,-13.565028652532686,93.87539947079358,38.625064787831306,97.05280250254096,89.60589308834463,183.44887059174008,38.37179151350905,14.6175264915669,504,0,3.204384249763512,689,-5.241103073555548,8.524439470186287,-9.293168069470468,1.4716168823080462,-3.806021770566497,-1.4143016380596125,-0.0692990006100395,-0.017542322495834,-0.0836202257690383,0.0407485445270747,-0.0076949407175896,-0.0573765227110762,1.6752501568594482,56.20451409985256,32.62512301079668,164234195872.85834,979.7592118252109,229.28983658151836,-28.29258944989121,21.913360825024,49.06297892303504,229812550330.58167,305.2346248407567,134.0386598007871,44,544,1466,61.23623784813677,6.254805720874316,5.795581951385884,3.677652787236436,35,693,1147,147.67215015559756,9.649162796929968,9.4903394016079,4.928847941352705,99,VIN_2,0,BYD,e6
123,47.23241392488677,-6.93219336462596,14.917416687534269,24.95116116396311,55.7854948590853,70.57515340687772,111.05135399143526,40.15158997401791,-2.572824461606995,766,1,-1.973073243170445,999,6.658829505277648,5.69293938154399,-5.503416783808694,7.982883875524315,-5.526019325185891,-2.365613387635719,0.0840477671194908,0.0308384263187747,0.0094989269306869,-0.045990548531962,0.0907299662966705,-0.0296517379362907,-87.73093928966175,-97.54077723129669,27.584603931403933,189825309897.81543,388.73288235258775,294.7211501019309,-15.59073750887852,16.518927083969004,39.20563048601194,907903291801.4244,184.55827072551463,224.70426866169623,19,146,120,182.0768309368524,9.461411545271911,6.294669182215394,1.8113733193656636,15,906,1205,111.96863898707244,0.0415599465910532,2.295478265170165,2.6833718211833517,87,VIN_2,0,BYD,e6
124,90.33533731423913,20.77989399297809,37.690156402265885,60.06116930589058,97.84785853663308,23.72918386745948,30.366604103026383,-7.790806343064972,27.628690242762254,149,0,5.112142690702427,765,2.3849684052828195,6.406522132757299,3.005162673291837,-0.1927958488344039,0.2518474102432915,3.5164615668276245,-0.0433577228672532,-0.0396848249144178,0.0941790921225968,0.0316904702763365,-0.0861854328985805,0.0629517457048882,-59.06746532573737,-66.87010760897316,3.4019590055836213,234354818025.97244,280.1483914408954,299.252351457587,83.92271668581304,75.76773187194678,15.45669058342688,835451201172.4952,867.7633044819677,157.9009618822359,13,190,351,66.7327511629909,2.436072286243628,0.555890298813525,5.268399002744212,1,1519,1240,155.3531938691244,6.474020475819623,3.909399345216441,8.404126685742089,25,VIN_2,0,BYD,e6
125,96.12349660477156,44.18018107696527,49.73147275394438,34.94510811193017,87.08213010173998,24.37128751344001,110.48288262340556,-27.580244337276135,14.402841722198003,556,1,-8.26504059005098,9,-3.888538421035404,1.1917940946871075,-9.65478682732506,2.1629515499997964,8.477119529043996,7.859497809879055,-0.0974856973413011,0.0066784453485276,-0.0975469258262626,-0.076072955407957,0.0287774476278379,0.0464366737841247,22.09341412452908,-150.73352438663676,26.716490244002923,913910914134.7988,652.8350195254861,348.3054134759365,10.146639234995902,-39.4752595223238,47.97224558422789,424941640981.9927,700.1019732760628,238.57126313417643,13,904,405,193.1857318721836,3.982777620599152,3.557005046867696,9.588484135268336,33,193,1218,8.454368971159521,6.087013119525469,7.515956483576595,8.072509192226343,94,VIN_2,0,BYD,e6
126,96.57428198548126,-19.01035494076254,0.3321566964934463,63.310458363473465,6.245130942560473,32.25446830851853,86.40488249811659,-48.57509012016619,1.726903602402711,774,1,-2.28550801074678,857,4.176556525692165,2.7421407331074743,9.575148444813486,-1.501858860765637,9.622525374516442,1.2271937294169923,0.0551561101135522,0.0291491539558456,0.0564189501553907,0.0048169608468875,-0.0535348118739795,0.0859502264776047,79.9825262881264,145.23439310317025,18.640886245623424,69480471341.12775,847.727173882089,92.4552695734674,65.76464239171463,100.4216041844428,0.4286858797376891,83989825764.09172,163.77101704969257,296.7337739718001,29,1477,905,54.63770549289981,3.0021226237878897,8.620073749075246,1.5006032488901622,34,778,1309,114.12668442149555,0.7718901138151424,9.820324590842558,3.7470132306825783,24,VIN_2,0,BYD,e6
127,61.74989522038323,36.8096198657697,33.62171608113855,62.642966419454446,70.64513143820167,7.57163835756095,129.3404977475851,-27.04010560955359,-12.156839997671394,669,0,-8.46799007902032,48,-3.299446355851634,0.4857969652118559,5.19659311313073,-4.158186248699947,9.972168494735584,7.747490498886222,-0.0068529887681998,-0.0747600358461798,-0.0455894715049249,0.0954079792514805,-0.0529559015892553,-0.0213928182837552,86.34821731645113,9.287296674417831,9.774066594011522,744767349186.5325,602.5686587541346,57.15747960828224,-84.2785579870919,-70.45043155437473,5.871075497677913,416082840381.24506,756.3766183307135,148.61304528407624,35,77,1658,14.40616872981404,8.211731065802073,7.107001648116963,3.584268154504313,13,807,15,142.0028078444321,9.406116777374134,1.8034921103767263,9.909690543914984,14,VIN_2,0,BYD,e6
128,0.7622832284963299,39.093009705334,35.894049120267994,54.437242057308175,38.293920686499874,92.78803211115884,186.5329993599649,-14.305870313298977,1.7537590649914885,607,1,-1.9265315883484284,907,7.096006577712778,5.965399409232926,9.371904330524774,-0.7507268497822839,-8.626659596748794,5.04863072977582,-0.003374711175412,-0.076771725522293,0.0655870012279497,0.0060372573217042,-0.0856129555566935,-0.0863575651346473,21.57364076470796,151.3616272942594,39.01933077447989,589648744145.7208,9.905471321820848,46.052423487940416,72.7277399575915,-160.20317097134304,42.89435570979819,988540893081.956,868.8635291866591,49.08423836824284,37,1512,1978,141.25105676217234,2.5988434982303965,9.588767827259488,2.3017232417735523,42,1006,1133,69.90958199063395,0.0947121846341336,2.610082538104055,1.604335846827295,36,VIN_2,0,BYD,e6
129,30.13895546788199,-17.55711761941459,77.67338895685977,83.6816534186889,78.70359348116604,58.53312716710649,2.955106537717689,22.53744132012656,16.494626658055104,738,1,-1.3925937040267264,498,4.126493900111539,4.66326418478814,-7.018430311742796,-3.2453659705902176,5.925607989208723,2.764175929816881,-0.0174123564950657,-0.0927542359774262,-0.062572545131225,0.0077732059398262,-0.0330061728962481,0.0890102869893184,-50.63247163101793,120.09546434885864,21.17156854563919,911125078861.5264,784.0198911733843,123.61938827251,18.65536176527509,138.05851070600556,21.60036966407054,144890686658.33246,845.621191639118,0.5976925508329156,45,217,534,137.45812669088642,0.8817136011044102,3.2296130218974275,5.829205472761308,46,1900,34,151.51812746760447,7.421291940803789,0.0687741120301932,1.5353346727876704,8,VIN_2,0,BYD,e6
130,83.91675479476231,-23.739212541422017,27.797048088573128,24.99500374193857,74.41225876816735,36.94196721485997,137.67507510231425,42.4599704208175,-25.925587140895693,229,1,6.556353193632944,480,-5.841350744426046,1.433786588504578,3.8414602615875655,8.126033116549635,-1.6461036201308197,-0.0162759548286466,0.0144885400954649,0.0214426445419313,0.0899282838773865,0.024060275190112,-0.0682502188892593,0.0737935514852227,12.255849306207438,-179.1472607487641,36.27081515885205,212809630612.98303,648.4855926639319,84.98477665171981,28.026235160531883,-141.75174579302197,32.91530055881997,27726742419.437454,909.8942553600792,95.82151634054772,49,1061,1017,143.89370284938428,9.450618397861575,9.39569947174986,4.411454026062744,44,1068,388,129.85086170140772,1.466800956017118,9.866726810808236,0.2095738861001284,86,VIN_2,0,BYD,e6
131,2.445689720743782,-44.94997607288529,78.58404462991281,18.848171102128383,84.77380012846771,73.39177597207882,39.26820462872349,36.09135229493501,-20.09601201528608,538,0,-3.2666711678479103,368,1.946383249639819,-1.2538306256939509,7.147653292561987,-3.7531945299059695,-9.597833444579884,-8.459875868427558,0.0511548758500269,-0.0743074028920643,-0.0386557390401574,0.0237078124176602,0.016925958267598,-0.0969182270385097,-9.955444570514487,-159.8342033897937,1.2717571116698525,191051635597.04507,743.6578272559119,59.30430716291417,44.090675386383765,-113.44552134590684,41.7944041973762,442583345598.8282,240.74908643985583,57.633272709772434,38,694,8,37.01352122292223,0.2919704532588096,4.399764975187885,2.6512580274445705,21,1252,144,59.125939800648354,1.2159252017378597,0.3916364253228666,9.251672715945302,22,VIN_2,0,BYD,e6
132,26.83224330754479,-9.108084654820608,19.13727261910069,24.663017332360017,29.818758539662305,7.965375096792703,128.72963758466454,2.372126235532868,17.620260936000122,867,0,-7.56521349963881,804,-3.5888918864169668,-4.14972107152495,-7.203675397071459,0.6812720250673028,9.525455087947757,9.244406144258136,0.0900484121504186,-0.0345316436406444,-0.0604449459086486,0.022267636007897,-0.0931239927031454,-0.0242245204116157,-27.79649818124264,41.086399997759656,9.396189591782194,819908289863.8723,756.3826190492883,92.77320021995897,-31.92668783202777,27.433952848894226,44.07619214883432,638320824595.5164,341.9542550352808,0.7999367131976864,27,1533,1897,97.50243451473315,8.392177501859878,6.266036825390945,6.285238309075982,17,922,1085,130.92748685095,3.830885785332583,9.1066429490388,7.675836490966418,25,VIN_2,0,BYD,e6
133,39.01252201636787,-31.276120258136807,93.69146504951654,1.2387376447696163,62.14975867699658,11.874626960824896,171.5471015500616,-26.337148980712158,20.43041677136206,650,1,-7.661508430278554,290,-0.0742676601832066,2.711663250280587,-4.5766655232581455,-1.122209864387349,6.4811523077018265,-2.8439781770103,-0.0577325783709448,-0.0845084491961579,0.0809293955073053,0.0216456987495186,-0.0364483162433323,-0.0387195968143805,0.2001717919413295,-129.07143377897472,41.24915980948497,171356430002.66586,702.0710991094221,309.5714549401643,-78.72304869847987,-5.305333351540128,30.221117906104368,583986919805.8525,869.8942383318685,42.36026028353618,32,1,1567,57.38056779125211,7.974472408412491,7.829654317713514,1.852426435275607,14,146,708,156.91294998384825,2.873049060333944,1.815805254021322,9.873097276034567,57,VIN_2,0,BYD,e6
134,11.133987052728244,12.230736346892217,67.9164639096873,84.49266791809819,80.32215614334231,93.17928438860868,76.21052975358904,4.272855981768807,-11.66208846638298,681,0,8.364318851717591,450,6.665790126999546,-4.191517625341099,-8.583218912279321,2.456360021278085,-7.130282809594137,9.624673538576443,-0.0807533850361734,0.081929530043864,0.0442031184752438,0.0681187065523637,0.0484617663666462,0.0665629181454507,6.966927164104021,-68.63403890272303,31.95350545136116,133389433241.34454,349.24556426747745,149.2607795999252,30.494076582854817,131.00547752383932,20.19261664314762,476002980943.30255,195.00449235902627,210.7716865528647,8,1752,965,166.24284575022358,5.013791972102666,5.028469900970393,1.820642569325404,25,886,1359,66.25957789932559,3.934783918713229,2.8188709734867947,1.881717871084857,92,VIN_2,0,BYD,e6
135,86.9189457751579,37.71704136882012,87.71529162487948,54.98855883048209,89.50583255766638,64.5059753569128,58.35183475757022,24.22933888472724,8.73548701792005,201,1,-2.7374757425555885,563,7.671370715507532,0.1778087043157796,-7.261261415687645,-9.703193571243268,8.076750652184053,-6.989902883697299,-0.0535471481573824,-0.0418874458524003,0.0599850272438263,-0.0024664345260367,-0.0764747566965053,-0.0369485239609167,-28.81052744722207,1.0453556724479824,11.685901512687751,73652905870.08803,22.70985233725664,161.13298881372634,75.45475009047806,120.20907404629496,46.32146987062156,229279772178.506,613.8215977794055,97.92562942481356,15,1225,1593,102.53871100886872,5.922346625821419,6.521448740032483,2.796489129094569,32,1412,99,95.55513645991498,5.544644605087009,0.0230044104735049,1.9181688399149377,23,VIN_2,0,BYD,e6
136,83.32568954158008,2.0012894021903804,25.221178561209378,42.15418642487169,15.884552112270924,7.627050536893687,166.75394190489564,41.593114067815065,28.124675960197287,947,0,-4.304335501877095,317,1.147017918757376,1.539553138191634,9.342603453413147,-4.67956119257593,-4.566192978406196,7.803328994794022,0.0441341185949469,-0.0206343249972276,0.0702281173934882,0.0953929951154901,0.0229307107821098,-0.0436353690399795,-57.26962822965,69.14713144599753,13.302847960383987,881540673050.5454,360.2866364033446,201.9767666824117,-19.362754628738458,-38.32011863311973,43.68780524628105,501471246262.0789,962.2739446119348,87.4159346856967,13,1334,440,2.0795005303328784,9.996718865876115,5.650331633552943,6.658240139067024,38,1801,1925,147.15475324629597,9.78039671971213,7.990830227246962,4.482875866089837,28,VIN_2,0,BYD,e6
137,39.12636733511202,13.728105901698726,42.31704500749952,39.46139106034264,69.96685210661383,48.81981433783941,54.40983284098171,30.21292214895402,10.502021888439591,243,0,2.72267712093827,166,-9.099916082058607,-4.209647753082884,6.23112776382537,0.4487717174307448,5.384191409613596,5.103848668299332,0.0045893218116987,0.0401539130427069,0.0131184205381562,-0.0927365726786263,0.0916487660288797,-0.0312953864451546,-60.92475517996994,120.34141844016278,2.191139840014417,894906768925.3043,762.5676178434484,235.0055783560373,85.43030575507953,12.362693621452252,42.21928973153909,404795274330.4359,433.2845581641389,0.6423868267427668,31,1022,1394,41.02521370343708,8.240752017360442,7.2311709196956,8.581440917726498,29,1139,1552,48.9761332155948,2.497273249275753,9.5083138124268,5.106034234005711,86,VIN_2,0,BYD,e6
138,46.88147588625882,-16.17398597007521,37.02580254530745,52.4997795951889,44.43842555548338,61.64190734769682,168.5534820492296,-11.460484020169126,12.108232546388834,683,0,-3.069532447774657,273,3.984158944427861,5.245588541582047,-4.493388958005779,8.69109047058484,-9.880341014523196,-2.833201225981707,0.0145924292203519,-0.052528379194624,-0.0060737100996611,-0.0331443117717465,-0.0267129653801475,0.0791255665524244,10.5720762377328,104.62359981134163,46.53028964566992,932950377597.3512,92.45272463822096,219.934744171601,-49.66713362952079,61.74060164897827,42.792511258827126,890063458970.0127,57.253999566426295,160.97391946351956,8,882,1439,92.658348400665,5.051597111018474,3.057019113391908,8.725660582775973,13,1935,1230,163.31803204075254,6.238441837964858,0.6993294725112498,1.9550256101144747,21,VIN_2,0,BYD,e6
139,21.44237704663308,-37.818978378182194,61.86764361194942,96.14618320348156,76.24217400602932,77.11957666628903,36.71726518054048,-16.34155611625603,1.75145970796315,194,0,-3.3002654578955486,764,1.3878883000111628,-3.3316582456665937,-4.836538760573217,-4.9660541896803,3.6099069492802567,5.74330395867694,-0.0801370065204988,-0.0621298633901381,0.0247286164228544,0.0927934999516486,0.0225550575533424,-0.0590564871079773,-8.911756041524654,69.98647489432236,3.833356333353655,811917177917.4542,946.268668295225,340.2663730755529,-66.73113522658656,12.019044088196978,47.34259988682915,528054123134.8774,971.4285901743756,125.62907095640767,50,627,235,5.281787044375408,5.683813503588321,1.20445936763373,6.678025839857423,48,619,1964,32.4803914608711,6.350621734660363,4.5892815891109215,7.838093167598675,99,VIN_2,0,BYD,e6
140,88.96526403166649,-23.543159618526754,94.04807846507968,24.70948285183968,89.7787642821614,17.00390650025313,70.34734000010347,28.093698574763906,15.555956368700356,841,0,-5.12745241870503,270,9.908779164857355,-1.1360239689845226,6.828016985293054,0.5205852320342039,-6.608007238582103,5.27553972544724,0.0309473037836421,0.0075406507994037,-0.0910205413447161,0.0600321416141079,0.0378154166991457,-0.0709982963104897,-82.22916923261548,-81.89671074820096,48.24089758437454,941181943938.928,195.55724591294052,202.57815119654924,-44.011750138397296,-155.11869529881938,36.99034741093012,10129659379.219648,432.0032652775489,269.09764590893354,9,1658,1814,50.013611638593794,4.060866801165318,7.539229059036677,6.301075923505094,26,1230,1055,60.797700207608415,4.900689197746662,6.478996301279254,7.686336050852533,44,VIN_2,0,BYD,e6
141,38.90685965422417,31.550656691801574,4.501694836168902,18.30741709796777,75.27435201745693,79.7663659746317,56.183954204548826,-14.370992486652334,-29.212076113268918,425,0,-4.720603694597154,8,0.5521439652766063,9.91514772003464,4.818970034380264,-0.6707875315331968,6.427510331941228,4.4384474580207645,-0.0177770312998859,-0.0378810210564111,0.0524303842831854,0.0624966899290899,-0.0505567485935216,0.0054298550650842,-11.83953892007851,152.44407351633708,13.037177630027337,308928350956.4343,568.0655286822648,106.48233252369032,58.72370861112606,43.50847926846973,1.4656096885707737,158949008633.7881,127.65911175935128,270.7175399890441,2,700,1948,90.57391879031633,1.1659379773890166,3.019229291535728,5.716605462351591,39,693,410,198.0519473940986,2.5301940058783945,7.370941846368738,3.066166527819332,36,VIN_2,0,BYD,e6
142,77.71114141308537,33.43594520391379,95.67256818506915,36.64514435714772,5.060883093484724,15.260274650343897,123.73146570297118,8.162557174473172,-22.729218537388792,20,0,1.1678569724564074,938,8.801257714836122,-7.490693478851407,-4.104549953558503,-3.079615484998113,-5.649788279226124,9.2072637799707,0.0944204395756772,-0.0703028799755376,-0.0016859116771302,0.0022887628871025,0.0495256457243888,-0.0301355698889998,78.35273913852205,-76.66852157732563,10.941927792393248,746163753070.5514,286.1029885722062,151.89685554441226,56.394070315008605,-72.9445266908418,3.836947148530285,142000853046.91095,521.6996663859,39.970628804754526,47,1829,1194,28.63955237906872,0.8314840760365916,9.208469123327491,5.128827892599375,45,710,1169,67.51436769528314,4.705394426029015,3.878587408069162,3.0340900379310054,17,VIN_2,0,BYD,e6
143,39.020712251345415,18.364955505336862,85.78681653873751,48.57883628040599,50.21756849543435,23.829953614423072,53.11366829277473,6.386886764315548,7.661797349585747,793,0,-2.3889967327409733,1,-4.592973049860358,-8.956468353456204,5.526711793462386,7.476222356930268,-7.477717664521959,2.520589810880862,0.0176498085972374,-0.026348141712457,-0.0701654639532085,0.028769590732796,-0.0811483100260799,0.0785056328634858,-0.4893689219437647,-58.99323072350468,41.57114814464487,946301571385.196,887.5065310906897,154.5175994799607,-44.61521561181669,-110.10764429561276,36.18513935197253,290203873648.984,375.2371476050001,0.3742742920126352,8,1890,1389,158.60205039953962,5.722581898692461,8.602082034305141,4.708396592798817,30,587,951,167.30851068657847,8.784447463370881,7.190096502745972,2.5235659148225844,24,VIN_2,0,BYD,e6
144,25.30584980851347,16.974261823376438,27.64151705956559,93.17714378898538,48.65584954172378,74.36318298914178,114.91102241478092,24.905544820358955,-2.0691217114964005,999,1,-3.515180617102613,208,5.691048497418265,0.8398545836210953,-2.3867070120735434,0.8362445500312852,-8.84290378469971,8.587196531077307,0.067231092661426,-0.0142254266381153,-0.0625013323310859,-0.0730046694035221,0.0332383586592123,-0.0437962085884064,-37.97309271139905,-154.341043972197,16.395812183552454,483838519863.47736,993.711960605026,213.90618159473112,73.64050134738821,28.679062577419444,16.068287016741717,550765596002.2579,491.77368333866144,72.70152461364711,6,502,1088,178.6197993818566,7.876659731359705,9.38063426626918,8.30542456257678,29,1146,918,154.99256450191996,9.009507097562638,6.551665033749229,8.970562478470985,45,VIN_2,0,BYD,e6
