Time,speed,steering_angle,wheel_speed_front_left,wheel_speed_front_right,wheel_speed_rear_left,wheel_speed_rear_right,radar_forward_distance,radar_left_distance,radar_relative_speed,radar_address,radar_new_track,raw_can_src,raw_can_address,accelerometer_forward,accelerometer_right,accelerometer_down,gory_forward,gory_right,gory_down,gyro_bias_forward,gyro_bias_right,gyro_bias_down,gyro_uncalibrated_forward,gyro_uncalibrated_right,gyro_uncalibrated_down,live_gnss_qcom_latitude,live_gnss_qcom_longitude,live_gnss_qcom_speed,live_gnss_qcom_utc_timestamp,live_gnss_qcom_altitude,live_gnss_qcom_bearing,live_gnss_ublox_latitude,live_gnss_ublox_longitude,live_gnss_ublox_speed,live_gnss_ublox_utc_timestamp,live_gnss_ublox_altitude,live_gnss_ublox_bearing,raw_gnss_qcom_prn,raw_gnss_qcom_week_of_gps_time_of_reception,raw_gnss_qcom_time_pf_week_of_gps_time_of_reception,raw_gnss_qcom_pseudorange,raw_gnss_qcom_pseudorange_std,raw_gnss_qcom_pseudorange_rate,raw_gnss_qcom_pseudorange_rate_std,raw_gnss_ublox_prn,raw_gnss_ublox_week_of_gps_time_of_reception,raw_gnss_ublox_time_pf_week_of_gps_time_of_reception,raw_gnss_ublox_pseudorange,raw_gnss_ublox_pseudorange_std,raw_gnss_ublox_pseudorange_rate,raw_gnss_ublox_pseudorange_rate_std,route_id,VIN,Country,Vehicle_Make,Vehicle_Model,Autonomy_Level,accident_category
161,28.508128699234337,-9.817038120267569,40.131927773400065,25.781831747103535,89.11351887175461,72.01053849110126,77.90257201893378,-6.165796260072675,26.308575505316085,795,0,-1.5939617924080807,26,-0.9333003182163537,-3.2950564776723645,-5.119960857280996,5.1497512152066065,4.8561972437558545,-0.34535550234473966,0.0864927069367126,-0.07842160276811763,0.09482890480710005,-0.03633492133372147,0.0613424565357579,-0.010969400052979972,-74.39511555822763,-146.27705962517587,46.16842451718525,797261270284.2836,937.8646865875413,31.39307722296469,-7.873717538049718,-72.01752923577642,48.34396328198579,164797548555.93625,88.61626521755505,329.85301430933924,7,1791,1603,116.0171707388961,1.5867896885280297,9.50500597661713,7.815784725503928,50,1527,1231,160.17745811115023,5.705573618650382,2.4654809885477844,3.764503716031178,83,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
162,90.88883374353823,-43.04480342089068,1.0545588469859868,78.9476040810404,14.105044034833647,36.56708767274948,29.307171714339542,16.519405528893543,24.056204832169435,116,1,5.3658147343140925,810,9.681176399346228,-8.655839377572754,9.194341898720225,-2.283413748228364,0.3459579941251061,-8.284995727833305,0.014527565182102672,-0.07057175197298149,0.06781303782952314,-0.07358277760085606,0.00976685023692303,-0.008494472929232444,35.46065057745072,27.558700834503952,28.058603592118725,485765726505.4308,55.729076692728306,90.54645910139337,62.109695469518186,-9.870984677648863,8.63318526054569,414079124487.1341,907.2250011437341,219.28663335109738,33,1792,974,35.88681805280463,5.569695069556339,5.265175806585124,3.255405188778041,1,760,223,196.3797173496437,2.662355279431967,9.693347236290288,4.369486500115899,13,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
163,30.920102765102698,-11.900034492534573,34.3488700176934,48.826851478128944,53.984681086275124,39.80318073226492,123.10252870928954,-24.275961664129486,0.9163194601638018,370,1,-9.290392153982165,752,-7.519436669482442,1.3666460150390876,2.423404112487832,-6.2997696041224405,-9.40260327865537,4.410211459175024,-0.0818204031488151,0.05955315396111102,0.05272324615957402,0.07064209488041126,0.08499672330498365,0.05317233115400943,40.08632361507537,-112.10407920940084,36.56069815876919,903959203532.4779,959.1779674988666,333.13132133497066,17.482293828174207,-125.35109240992765,31.385665212797313,676607616710.1025,876.3674145747065,220.0574404683995,30,265,423,54.78386457253359,2.341234560503046,9.790832622273836,8.89864035385022,39,1668,133,97.22140926209923,3.6737123172870803,2.1977577771199597,4.476161986591142,40,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
164,86.80822281607028,-33.560088338320874,10.196838275490405,35.80948277937775,27.374132810914233,29.730547436600872,28.395033104045986,26.265458151203703,-20.90450188057359,109,1,-2.0888615232484735,464,-1.1455318965693735,5.9023653375724265,3.784779885812352,2.32002126170876,-3.342296885087852,5.796908394991501,0.09133731182792246,0.0666622182058316,-0.09158775582006372,-0.08993670746584215,0.07594327026890957,-0.09872435774246785,37.112472886611755,-121.97699690147114,26.868994266740977,923676004173.178,403.9323135714754,352.88526530538314,77.84959171818008,-89.03444022085,39.63445736588952,986328156956.0459,961.8236270580704,145.91356433189245,50,1735,1568,0.31593698417484717,0.2786732792691027,4.561480537008526,6.063591849514429,33,1955,328,61.52944804092895,8.712898478055257,4.080627849279345,8.4726508571073,94,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
165,69.42428107004312,1.4121360296566365,0.904291345197572,11.948020793794356,58.83095770594527,18.523095498578847,158.0469588052123,-8.380945657585173,13.9394757032682,274,0,-2.9360063408845942,968,-7.073941940034265,4.962071908992122,6.671380054884704,7.937699003918546,-8.707550805253401,8.79084157036521,0.020814400736458974,0.09649745120247896,-0.026045974029912475,0.03715100032339541,0.07493453629661656,-0.005452171221858232,-3.566943135599516,83.58540253831274,25.56369159819198,788569268968.4414,125.1393831529184,158.24290240847893,-23.30684035137044,-15.186956295192289,16.59389162397061,871975937394.0183,443.08025956800435,13.005951170417337,18,382,1235,76.48086457761478,7.917753812372135,3.1717232036154206,1.0540978717385596,19,325,1749,59.44566231894086,4.170033227198598,3.930592441525973,6.35103736373174,29,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
166,0.2349440169163497,-6.82956834032273,11.534877324091287,69.03747977727673,94.1586074968956,5.181910440253867,123.42340211665785,47.27688028601686,23.620783141373224,313,1,6.21144844989789,774,3.4619008780750615,5.790839762487085,-3.8353561586896623,-2.1787820523164347,4.560969529370983,1.109516547760574,-0.010292963806205785,-0.03652545882087513,0.02332879381512451,0.08834480472820255,-0.04899762783299327,0.00994089866175589,67.85848260764112,-66.46310653834806,2.79946888824677,605435408950.526,616.1572966063177,106.50321737902797,4.43542098843939,8.761053586771851,3.198137793023448,599612622209.3336,163.18699090775212,255.37097622365974,25,892,1968,36.80170662736162,9.777599318401863,8.846845809294056,1.9137277005951026,36,401,1145,38.83801634366255,5.143035281542617,0.3032039081337212,6.8698133096216365,41,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
167,48.66637162315626,-13.496363402894222,63.63823125790298,35.38678999955922,98.73929102949897,37.012753915760314,148.32353949093056,-46.575795931537925,-14.925076599178922,486,0,8.903602583195934,251,4.209571130869554,-9.248580770918347,-0.29448012489670106,7.825803172675986,-0.6040401798620678,-1.9009406747419355,-0.09786389785204519,0.08804042351904359,-0.008694940783503788,0.03885157504267106,-0.08868797880408373,0.062076433771349054,55.578692889875896,-30.009721337921064,27.44357296744185,909773700732.2291,364.51726619636395,154.5799066955123,82.45334937213613,-2.421692607632167,39.72539990490938,664190846612.8457,35.6167312479988,61.81583946213741,41,530,1927,60.324497496138086,6.216978421335135,0.28842820416298487,8.006168160330336,32,536,1221,165.5939189724593,6.872376921390323,7.744375497608794,5.232626080603612,21,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
168,35.166182142047575,-43.29734711673281,88.27768814812265,34.64357632448601,65.1872835102397,47.297925212890355,103.11941444354345,48.158388243251366,-21.550882141468616,200,1,-8.495534207244068,164,-4.659997022546209,-3.368497184402841,-8.216456220991958,-0.7947586549474401,-2.5401924292002303,4.5069611194238774,-0.014264940760070302,-0.02846737146676341,-0.033070199124177996,0.09825449149550644,0.05662592410954645,-0.05651137024246207,83.10787969397202,39.98018436369671,33.931114598152405,344426415454.5578,334.87637003944513,118.88877114245537,-61.07500640893959,148.9496174286628,11.541473051352058,710187114019.983,901.870203868184,160.36213928281947,36,1235,937,72.17154376437979,0.2141258961208481,5.505831024555922,8.72473529470575,20,760,739,34.28777849204474,7.426106549797638,4.002206947392728,4.531870952502233,12,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
169,20.604432836141196,14.257817633332856,99.89201378720749,87.22960422469255,41.3605338416186,15.232540829630114,13.45362658921967,-38.53123989413194,18.092712353379014,927,1,9.201906299885085,536,2.528192415027842,1.8588674123146163,-6.730297181202753,9.562504050470203,-4.011703805211761,0.14119371712243023,-0.025287378673332403,0.01871974200832638,0.017379174329833907,-0.06341839005841449,-0.09598924461907823,-0.06664133290187986,-17.434884011917006,54.71098713323113,1.4679768961256667,313501835430.7703,142.72428610695053,110.28052703694289,30.08538012386741,-146.1737895870918,29.80259877546811,507284614834.7126,781.8829169024355,285.0771124703287,11,171,44,154.47010495740832,0.30667407457135587,3.156984141141077,7.572457408166063,47,1554,1393,155.55392085709155,4.398595200158827,3.764989542389187,5.998073614684597,83,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
170,10.495233202216426,-27.258020463542255,33.26367518812412,41.4518085289057,7.9227803190563995,40.478652167300645,146.3746424336098,-7.529240932307232,7.407944434876335,897,1,6.789888811991268,172,-3.3182132009122167,1.0514668464780197,-5.707290320667305,1.0325413241993626,5.706006124419227,-5.352282943285854,0.04039448454284539,-0.0023689111445598654,0.05600520146144311,0.06131255498973892,-0.020102452808151344,0.08855590905749694,-27.52405198946785,-30.6820329586252,12.044388293179903,157289691375.7791,806.2727497718024,194.8727095978237,-46.67017275963447,20.126906559838716,34.63431356745678,106520266960.45184,847.5043525696888,343.20433173528204,28,264,1879,16.17844965632793,8.873903129690415,8.817459196527516,3.9953253647496902,41,930,1812,142.87156516515887,9.193918491626048,9.12281064282138,1.762831090736311,5,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
171,69.25326223726552,23.15427994493932,78.1459854027617,85.12196563485864,53.87135436348108,78.51584469611086,71.14284522495298,-32.700945748546495,25.614832615611952,116,1,-1.842775207224122,354,-7.140814062581596,-4.3655629827591325,-2.7082676380731314,-7.795624286890977,6.284134901941471,0.8977154196602832,-0.0290931227310766,-0.09891538416004393,-0.04093744427018427,-0.053415778336050296,-0.024137534441981995,0.03444947229206258,69.98373163333997,-8.134050401165126,21.970458341482622,57603656531.324684,466.9392759525712,33.768695686848886,-21.26452658445656,-15.319363317432533,43.477406769895204,66297756076.76331,266.71732179383866,44.41538171614378,41,580,1819,155.6693917164339,0.07108350047249745,9.178010485991393,9.011419400068867,44,1623,41,99.26649924281048,6.541489932416329,1.0689270427366204,7.080044104936771,98,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
172,19.772318583450556,17.870195855598233,57.99571398860483,9.652484208436507,12.226411624251188,80.44306810915295,45.284791007742655,-44.098836424047995,15.81787105036328,177,0,-1.421890003476685,831,9.561000831289771,-0.12366494475879364,1.67945879154966,-5.298783223031123,-5.649975048692044,2.467585628337268,0.017745999047788952,0.007145929552968264,-0.05120407150677473,0.00022734688491074517,-0.0520926164036595,-0.05021793829748118,-81.41912719720642,65.78207237269953,16.259559025992353,95445570557.22281,596.6656582387692,313.62676100300735,-83.1252756079004,-56.682024441018726,29.972890705608577,735573273813.463,262.9853486617395,126.41348951046714,18,1018,619,121.70217634090228,7.484547478204742,5.267404553854548,7.721988833378699,43,1582,1008,127.15158252613033,3.9558832476497496,2.1375116236674794,0.8454415802706661,100,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
173,24.274790426027447,-1.015915924971651,59.9963375114131,36.76214277803328,21.72778353810084,33.67156900978463,167.67087210320233,29.784474099084676,-9.988519986063295,331,0,-1.0701338912399336,827,3.304533891609724,-3.3546561983593453,-7.712383565993219,4.592239517959404,9.950730176467722,5.7767739256993895,-0.02694390134870528,0.09843915143008627,-0.0018695905474061664,-0.011698991469339087,0.058480914709282045,0.06796487174603158,71.0611146880156,-113.582092873829,14.17693005848783,323484501369.08545,934.9130795517183,179.7077985172394,41.80323425505725,134.79091432540207,10.847429178004841,49233670865.12972,599.9751982119944,168.25179446831098,24,718,1515,179.56800317195993,1.7905684943830025,9.289918404821572,7.7905223196943405,41,127,541,1.014657759351234,5.640069365719316,9.520933881575855,9.79044655729081,56,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
174,50.44746249523957,-12.130239208791373,81.60030008675054,38.80776284656666,28.093886517792722,42.80540432357692,181.33381455626048,-3.5431548932264647,-21.582379436066695,802,1,-8.95895746250634,965,-9.739576274383479,7.203707898395493,-5.4761136374904185,-7.254101246315705,-7.352946015123076,-8.922109499915425,0.032878024928898436,-0.07591446770888906,-0.033767067051389724,-0.04321196312391658,-0.01180449118137035,0.08276454702406164,-68.53768672240282,77.85732793878753,10.040693788519095,221710249840.83664,929.9361609413063,211.02153446199765,15.7243174192283,105.73845291780799,16.2088381048277,760199690061.4069,168.06923727425738,249.03013374475762,32,132,1915,111.44418692545514,1.7292508910140003,3.586907991253754,4.269107593389884,27,1439,512,182.98903725395178,5.139985553731478,6.575644070107254,8.216071980691963,13,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
175,30.10528550027306,-27.32496189139901,50.959803408186275,75.30796187957253,70.45375533503342,46.62109231247851,153.3117462340937,-13.307794262555703,8.025677399893418,274,0,-0.42365835284654807,328,4.447350129660805,-6.572058748390552,-8.291090760465625,4.4051029169078255,-5.346578918662153,-6.8165302908867424,0.05339121093221341,0.004234347417170797,0.04619287536871991,-0.08512915293087307,-0.07197590520800741,0.006095262895244868,-20.695591664941162,12.635201217325971,45.88299510687393,531427536471.35266,616.9778817833661,210.70314184005127,68.18312817191409,108.1874728157427,16.503232515834682,535101489435.20526,979.0177625043656,53.363512669138174,50,1068,865,40.64280282026791,1.2302831151537197,5.321268827829125,8.02189193091094,33,560,558,164.46648546639403,8.237576717753168,1.1721834650812413,2.7760602649347965,27,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
176,34.98691074725502,28.69042983005494,61.711209835144565,26.761907546999797,92.1391137542811,55.59177565324216,198.6072995481872,-7.930093385285545,-27.063130555381296,915,1,2.843519696847901,422,2.820525126633102,-3.240948196036042,3.2197383521035547,0.9089686475307968,5.952506135609738,-9.719121581371787,0.0037902927549228888,-0.04572415859404917,0.028662373662907664,0.059283829744596006,-0.014143746255750739,-0.04358376947093848,54.406520514261814,106.48534543447732,34.05179086806237,21543012048.036186,855.3143935169771,293.55398206203137,16.118338956676368,-177.51170991540397,0.37434696632377973,177474190495.98978,621.9228344397637,199.55301921858708,4,1560,430,1.1902186006918614,5.5927396980412,9.027561357548535,9.979295339620576,36,1014,238,168.9163048911452,7.529153819626454,0.8411165900039896,6.457406412023847,72,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
177,38.5807297682942,28.044276462275434,40.71388529049216,20.952290388825233,63.98712415679624,34.382083423229616,135.99559307971887,31.0403265152039,7.3554233931191675,773,1,3.352716304677937,588,-9.440413892835153,-2.8527015454826916,-7.564923355620687,-7.506015210009258,7.615973410884369,3.607420861552761,-0.008416723566065668,-0.0033806569115036184,0.07966996012405236,0.03296988141863691,-0.06965237063973445,0.037475916412072985,-5.589664302644351,-171.36598299151413,12.103592404935338,597599776299.2388,808.0851744338783,181.80649907945937,-77.9798471484071,57.27017162572295,9.097902530395901,626720048143.4899,122.67194121151104,6.559236049195514,41,577,543,129.02416547885747,4.567055926063755,1.4269048674558704,9.66077995916258,38,657,347,162.83297170459733,2.1405118723930583,2.2638300135024716,8.486368096141563,14,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
178,95.19338209695778,-6.4211774005765605,41.61951934310388,55.5044865215272,41.689329718129876,72.41489121107253,105.02725967630752,-28.331024199054166,-8.420514768247195,242,1,2.9589776250150575,918,-3.650844184535009,4.695688100446205,6.097478672134319,-6.732918236199225,-4.069581332216268,-9.919071654640677,-0.026043587677588256,0.06994116818376345,0.00844809989577025,0.049337912621849944,-0.03493856163964089,0.07932502153349902,-49.31290053667914,13.017573840882164,12.705320123384162,637737138431.2584,101.74622727200966,31.53718734415708,-41.14597683604032,122.4295848801737,35.11671738327532,108254467236.92845,534.7329756082393,237.27842743638763,46,1651,423,1.447130238727734,6.994195719738583,1.5463432300512747,8.256326719724465,1,1253,414,40.36792360575705,2.5477694212476596,3.4047729989673883,3.462002908624524,95,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
179,94.31287409084815,16.254897550531304,93.93947077074908,32.917231248248356,95.48880596556097,28.329454893238292,123.0769120011647,-41.327258775844435,-17.546768965377225,863,1,8.573711840005124,861,9.398715806919206,-7.798247497109303,-7.404224424694961,0.2317271703219781,-5.150154428744253,0.053678249109731624,-0.025181645985744794,0.09680576574842994,0.06817109198635107,-0.09346747597697136,-0.0877063856061715,0.05409988014822975,-39.52663158506546,49.261275075087326,24.480042733373075,182198607010.0877,590.3708329701477,58.102127613951865,1.5309411643349193,-74.32340141668146,23.60080104212733,151055636905.8268,504.29710728389045,57.59586311724805,34,982,351,63.546008978311704,4.171006484929447,8.375495679173,8.648897531973375,19,884,408,114.51489391940193,8.439264361515777,0.035413464380995574,5.167755957606928,46,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
180,92.7054529613492,25.708576811713627,62.45176159788206,66.04437098842432,56.14478065916797,63.2044528141934,117.3958692197871,42.445833929821234,-8.011190100788394,681,0,-6.564025960875526,322,-1.8652554993053734,-8.300559144095343,9.267360429294289,-6.536398861849884,-1.7334174173677255,0.1795906029731693,0.029204893625373846,-0.07175916403004093,0.0029329276736271143,-0.00444423589315493,0.02167168122370411,0.002988563719043852,-79.04548969623387,-68.10934070126103,48.456645182930124,355693885732.5957,970.7261772532266,87.06955626662823,-34.32581563629981,171.91207252153725,42.9559098756709,457791274545.29694,42.92424274169537,20.905198797362353,26,470,1906,181.18007523929808,4.415073539732727,3.756153856663067,3.1737180414250012,3,436,807,74.20523472970551,6.575731305845034,9.255459430627926,3.2726371746532945,38,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
181,5.484303647375011,-11.068476127945246,96.76063629257297,95.23920224597245,95.75342194624348,8.354919949290407,196.12331310825658,-24.0061478099598,2.8740498768674954,935,0,6.495167227550777,463,4.677309039301145,-1.8304881210319817,5.793735517949166,8.668222757394876,9.817810761950717,-1.0548008321004954,-0.08727245956621997,0.044990628537637384,-0.09325722441150375,0.07488844270052897,-0.03546657222974388,0.050875258175262006,-17.08369167365339,-49.86607483989019,0.36149139989020695,281332063382.0695,811.4644185672148,144.28235986551633,5.836475323528319,-179.8558646809356,31.91558954361388,297476473083.41205,916.0609530101746,73.55828642169936,29,103,1148,139.81000980978752,2.1806699173462754,9.337852738131419,6.638516189601164,21,897,1184,58.5382887322585,5.143930099144378,8.278430855487622,9.608070275105852,47,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
182,97.21245636743647,33.014451982755645,54.81648041020344,55.64353847059868,27.0430650133483,56.161923515309745,126.21103505643829,-0.7921565550234959,17.5396552438244,618,0,5.5992240862776015,270,2.4902399217390663,4.612303789794863,-6.166582226439137,-2.591295562884845,4.7895485431246865,6.483718098466188,0.09604497479052926,0.005999746308701259,-0.04970035110897404,-0.06503648046346541,0.07753573573417175,-0.05844478836496732,-33.06884163723501,178.66595910082526,32.33706589924674,825566695346.9015,491.68046416615897,249.68208770241048,13.466649888266076,-31.609432958570125,1.1382202093692007,613468698788.787,147.72944054635695,317.2332136172043,5,34,1547,98.19061474939433,5.698503556376499,4.205657756902416,9.636334398061415,37,1171,1189,64.69232424338196,4.178822725949015,4.150107988759948,9.494267114680484,59,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
183,32.04236516150295,-29.61809659057225,70.80862333987237,7.405773076560407,46.99246859616403,36.51152888515473,8.85728770460139,-38.332874263027165,12.152134808474855,936,0,-0.061785304374623706,629,4.20575000454016,-4.978756980784789,5.805657780285657,7.050434619029716,8.299492193049037,-4.357540331655558,-0.09207066120977825,-0.07550624340410916,-0.031469771751483896,-0.004520319691717664,-0.08203740432006264,0.06671310799824973,-71.32879534887088,146.4621848526278,48.70241348320976,198791650995.70105,925.5517977555917,151.60906026931295,-76.62824273197435,-115.71200892724144,6.5623355929144145,462499377620.9878,100.38183830309922,240.09654008122985,48,914,968,89.88453933129934,4.908807102313817,4.514286092514571,2.0915849796417287,42,1745,1286,100.34932114441217,9.871308149637603,5.452878272453278,6.997008197841339,48,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
184,31.936055853206447,-26.48976267850769,83.78492981680651,61.42364962852498,30.631536731098475,15.791518864306731,194.41311469507468,27.414327618723206,5.351578696880466,442,0,-9.471620679335992,749,6.823314454648852,-3.8475415263575696,8.975817102394746,4.770678148943441,3.6824415095315146,5.490746039290107,-0.0996073437865215,0.010689096886141239,0.029848059956131823,-0.07834914740269179,-0.09596192835534417,0.03315556720159088,5.7949531224907815,-28.641547603611883,17.2278135658975,533497733640.9379,731.7885118228331,301.4740843408227,3.473010698141323,57.577129147972244,29.142503452981693,596917837603.9047,335.7425034052446,154.03356048207164,29,217,723,106.82621908416878,2.221841025049182,5.395432026090519,6.6302496952174375,34,1758,1908,172.0846938386147,2.1559458163084666,8.649156708699469,6.470284496152196,32,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
185,9.234411414462084,-29.47393692491579,15.845332641541422,3.6435321756090766,87.03626448628432,31.852370167671463,154.67044158415686,36.03921257571376,-4.603608270304964,831,0,-1.0796296528938125,697,-8.464711228678288,-1.346748233945494,-3.9501327858417863,-9.709278438135907,6.928670020164233,5.874757996650505,0.058316469214363426,-0.003892237624270961,-0.03109486275139721,-0.012743518206194931,-0.07962020929895758,0.022502280421488677,22.49033974327193,29.404250469418457,8.710288317048764,271840783922.08072,134.47261161501024,23.033798718246437,-18.88576923516169,126.71370224730805,14.77547203492366,295534229634.6991,188.29370925647405,271.80362788308787,43,440,827,86.93645780799795,9.605710607933538,8.630306027891848,1.187866710781459,44,243,41,74.42165869778077,6.396090514453054,0.2501691149742713,4.963987946917722,94,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
186,93.7884614861092,-23.08814106827934,37.62278513122077,91.92728186154456,66.79440750829812,52.6914845209956,88.12517254446371,-43.736441149313166,-10.380586959795263,447,1,-8.390675227027977,266,-7.751259877595393,-8.67692602242106,8.703890567115643,-1.401786637114462,7.0058618632445295,0.575233852150852,-0.09763792155207751,-0.04460300685248802,0.009578844858939534,-0.06540624614771409,-0.05476909526972527,0.09976391083910516,-87.30617580179917,-69.41691413492352,22.763143025604286,799606693661.8505,214.85004137442786,202.8781181950113,-74.40092741189557,-144.68946217261526,25.760786992934126,474335266876.33673,885.2971514935451,357.62377594955683,14,146,826,85.45780249698265,8.30114646350978,2.7061519339879627,6.644185885610597,47,40,192,3.3582561494383656,3.4424601103758867,8.741052799697526,5.6344029353333145,41,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
187,28.145913890045872,9.312945793095295,65.75772508569554,91.89043341912326,21.6172096641144,66.59611287076092,105.9613941890924,24.178655703455078,24.784936576292488,725,0,-4.15163618604097,29,-4.490576526986865,-0.9101369365889482,-5.088911897022892,9.450949427623755,-3.1067471580851747,8.869717103950766,0.006765112713320615,-0.036950526477992976,0.025556919930046523,-0.03721835733162544,-0.01528931297161265,0.02096825793649955,-42.127834837032424,97.28211930704362,4.792371087773545,123249347378.7827,412.592006297413,98.24959287519123,-66.46886128293743,142.10365819704697,32.026730389482516,890670658779.5934,500.02190585822547,14.575622365148536,30,897,1926,161.85844142975102,3.7301851265155372,0.7282708313126052,6.274313188727717,12,1481,896,22.3690500256283,2.3225749395863113,9.272860293405499,2.885595348533462,58,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
188,53.97306618100082,22.077882899028737,5.158368528070378,92.09480778402629,84.73861984129832,67.24948824791036,157.36898463399604,-11.55424481469283,7.359087231728978,906,1,7.288106016643173,971,-9.40301811572086,-3.43236565277995,3.513404469836276,1.3379033576536976,-2.722676610932549,-6.506581771269186,-0.03921695425502565,0.06318303995845484,0.004671421734931583,0.07654494847966878,0.045051560754732295,0.028043468469489685,-83.60783677491136,71.04577004863123,6.711593063246219,176402951366.15213,524.0796781317736,294.3407017063135,15.00045799348706,-129.92139017604535,20.375820076633822,219098846822.99466,673.5833986761666,139.03418352188905,1,313,1218,117.5591399794029,4.901309304809137,4.453421968121658,5.983389023565486,13,301,949,106.10962513805575,8.4853130052975,3.2368806058876043,4.941007223379804,27,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
189,50.8006293904665,27.671838297883554,20.434006708239927,41.33854755268169,36.88413068529969,73.60635861145701,64.84361755494771,13.517388757853645,-13.303308854891668,512,1,8.037155262660043,371,-6.629049867437178,0.30570505388634217,-2.3877862741366123,2.919506535027608,4.724236107307089,8.745527706983989,0.049573858793261316,-0.05466469287187934,-0.05562006392740233,0.09383946061350912,-0.07114910038803375,-0.029120499968119412,25.10630589051287,113.4602034639463,33.750344979337264,753710310205.0698,580.8693693363173,203.1629273835361,-62.028704826865656,-40.28376589596817,38.640888049424206,438469218725.35675,550.4807470526493,343.4975451519182,9,1729,1220,137.77577504596593,3.42962720069096,6.456137357338334,7.195757865995702,8,347,1537,134.8115687640731,0.9565814302533193,8.983190797987938,7.0153241023372175,85,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
190,90.54935926400991,27.536050925755106,9.516864135840187,11.737938111835911,28.463921703807138,74.18634877899439,103.246815397582,-34.800646524931864,-24.627388927966713,499,1,-0.4621438870896135,291,7.6459714974096755,7.018334481114941,3.6916860651272145,4.359523591677949,-2.1901602548333043,9.60944240516276,0.09379150073239034,0.03979283478605283,-0.0915644640510432,0.02273049524862794,-0.09069033348727083,-0.0882626691407496,-63.47909403040984,100.56696956190058,37.82685139481801,53440864669.38798,115.47497066394253,335.9129884949545,15.890463557282928,16.894340647495085,33.002447784364556,281462995112.0309,756.9212159269667,126.16790776170964,33,1087,1102,50.39833346228328,4.862984671766608,1.1726698904612387,3.9546570832189962,48,1662,1555,86.14828898011243,5.656612227466137,0.28088884784338686,6.352193952208836,55,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
191,1.5207542595871426,-7.813289045773999,17.504680243084813,5.567234362270989,55.939808032225876,95.59554571230781,151.48244270851507,42.18730228938958,19.399511387771206,57,0,3.0056470979351566,17,4.425512425352627,9.231209821954,4.971864632442671,-1.2391384705708504,-5.214385737396832,5.532241151144401,0.020783324717548332,0.07625598009166032,0.019424853587760846,0.0018378660404658465,0.015524279100718824,-0.06379277916149317,83.74646243722282,143.14818292634436,3.4504071459220462,142826782306.85593,107.52923642454337,352.18093577034415,-1.9804788998693255,4.183553372191028,47.264116363078344,541581153260.30597,518.7118924955404,232.95980017540847,17,1892,1633,90.76224807752101,9.976598518884341,1.6295046548662628,4.611244899268718,31,1586,619,85.26997659808072,2.22875300596833,7.6783278980467875,8.73100341098903,97,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
192,4.44299823998765,-20.988961448133185,51.463131164609855,67.47950787793123,86.54802587373807,49.23658953834546,144.93105546263573,-49.400587039385904,-10.765873845324734,27,0,8.515002607825764,621,5.781554450896916,-7.328831893669667,4.064887943955233,-4.326358968942515,-3.214724021855977,5.025149298148401,-0.08397956606656219,-0.04595273566998768,-0.07438148133239626,-0.043983616491702265,-0.0069453611840403495,-0.06842339645243174,0.5681167066049113,-124.95465738016452,5.331001354898368,749940681252.7194,753.0143236897487,24.043056484017818,-68.43781433158298,173.39989232328588,1.4550350574090598,614068978037.5226,265.22528408812417,218.44972378892237,46,1402,78,146.6964666540971,3.2476845662247014,6.975009099311746,2.6680737163029677,27,1989,1917,87.96480413452372,7.976265538927222,2.035848477146219,1.4191863755039136,29,1HGCM82633A327184,China,Cruise,Origin,Level 4,0
